397767 134254 0.003639 10000
621929 209808 0.005207 15000
855157 288384 0.007439 20000
1093692 368729 0.009555 25000
1334261 449752 0.011450 30000
1580119 532538 0.013481 35000
1830444 616813 0.015533 40000
2082680 701725 0.017586 45000
2337109 787368 0.019686 50000
